ID,age,exp,inc,mortgage,ccAvg,MaxCC,MinCC,sdCC,usage,family,edu,mortS,cc,cd,online,securities,infoReq,loan
241,51,26,70,169,22.15672283,3.995018003,10.92101986,13.18967546,0,1,1,1,0,0,0,0,Email,0
242,48,22,71,0,23.06644442,4.199501898,11.37836404,13.62615131,0.25,1,3,0,1,0,0,0,Email,0
243,41,16,75,280,21.3686525,3.827637528,10.46202342,12.69359451,0,1,3,1,0,0,0,0,Email,0
244,65,26.10303327,170,99,0.623026805,0.131342346,0.345505287,0.319189225,0.5,3,3,1,0,1,1,0,Ph,1
245,41,17,78,78,74.4727278,11.03648456,38.12715853,6.949043613,0.25,4,1,1,0,0,1,0,Email,0
246,35,11,25,0,77.47239997,11.54167882,39.77964067,7.341530632,0,2,1,0,0,0,0,0,Email,0
247,38,14,60,0,71.30893841,10.58982463,36.22982903,6.700248294,0.5,2,3,0,1,0,1,0,Email,0
248,53,29,120,111,1.848560121,0.295459265,1.271225778,0.231380467,0.75,4,2,1,0,1,1,1,Ph,1
249,55,29,99,264,12.9553469,30.6259998,26.64596842,25.97064901,0.5,2,1,1,1,0,1,0,Email,0
250,26,1,55,113,13.63305964,32.40802053,28.10701391,27.18413744,0.25,3,3,1,1,0,0,0,Email,0
251,39.82488803,6,29,117,12.55762483,29.50993758,25.83641252,24.96780086,0,3,2,1,0,0,0,0,Email,0
252,54,28,170,69.37369551,0.298099744,0.887608382,0.644641003,0.735417523,0.25,2,2,0,0,0,1,0,Ph,1
253,65,40,53,0,1.006081774,47.11261966,19.02405497,16.02972507,0.25,3,1,0,1,0,0,0,Ph,0
254,47,21,138,0,1.04695337,48.98681393,19.83337095,16.75304169,0,1,1,0,0,0,0,0,Ph,0
255,65,41,134,121,0.973395161,44.83193002,18.24527382,15.28394625,0.25,3,3,1,0,0,1,0,Ph,1
256,66,40,42,138,0.023426614,1.695341438,0.550778601,0.479039682,0.25,2,3,1,1,0,0,0,Email,0
257,26,0,99,0,43.27154126,27.6042448,12.91944754,15.85984741,0.25,4,3,0,1,0,0,0,Email,0
258,66,41,18,0,44.42255775,28.90039846,13.41245027,16.61285282,0.25,3,1,0,1,0,0,0,Email,0
259,35,9,24,0,41.83130155,26.65808174,12.43386369,15.3433112,0.25,4,1,0,0,0,1,0,Email,0
260,56,30,55,77,0.86460805,0.70305512,0.35371851,0.44648447,0.25,1,1,1,0,0,1,0,Ph,0
261,51,27,58,0,49.69044822,12.97182775,1.000592266,3.979052959,0,1,1,0,0,0,0,0,Email,0
262,42,16,111,251,51.71393016,13.63410351,1.045850315,4.18184322,0.25,2,3,1,0,0,1,0,Ph,1
263,49,23,33,0,47.83007476,12.44783835,0.961521236,3.804284276,0.75,1,3,0,1,1,1,0,Email,0
264,27,1,74,112,1.551434746,0.419990999,0.028406079,0.125246791,0.5,4,2,1,1,0,1,0,Email,0
265,45,19,38,0,36.97905508,20.03385359,12.88889301,25.98630367,0,2,1,0,0,0,0,0,Email,0
266,49,23,23,98,38.53114023,20.67998607,13.33658137,27.11251966,0.333333333,4,3,1,0,0,0,1,Email,0
267,63,38,61,0,35.29743661,19.40672794,12.37310618,24.89676173,0.333333333,2,1,0,0,0,1,0,Email,0
268,47,22,70.06294291,138,1.086908203,0.406803915,0.37201376,0.897030497,0,1,1,1,0,0,0,0,Ph,0
269,64,39,129,0,25.93173092,28.67452502,50.92550461,12.20972975,0.25,1,1,0,0,0,1,0,Email,0
270,43,13,33,0,26.89688651,30.22063225,52.74012773,12.57653769,0,1,1,0,0,0,0,0,Email,0
271,60,36,63,0,25.13708587,27.57724251,48.67301701,11.63099201,0.333333333,4,1,0,0,0,1,0,Email,0
272,40,14,70,0,0.47541998,0.958895833,1.243844071,0.342069843,0.333333333,4,2,0,0,0,1,0,Ph,0
273,29,3,45,158,27.03277477,13.2223243,15.80094497,28.81106301,0.5,4,1,1,1,0,1,0,Email,0
274,41,16,65,0,28.33828331,13.63962734,16.34621881,30.33383319,0.25,3,3,0,0,0,1,0,Ph,0
275,30,5,74,55.30702658,25.84407978,12.44032523,15.35875695,27.57446811,0.5,4,1,0,1,0,0,1,Email,0
276,49,22.44838039,50,0,0.85906147,0.404062636,0.33147292,1.080958741,0.25,4,3,0,0,0,0,1,Ph,0
277,30,14.62091441,22,109,2.993180402,3.973179793,59.68237394,26.00896922,0.25,4,3,1,0,0,1,0,Email,0
278,29,2,30,0,3.144941937,4.169572441,62.90112399,27.18995786,0,4,3,0,0,0,0,0,Email,0
279,50,26,21,0,2.856604117,3.802370308,57.02780695,24.89258691,0.25,4,1,0,0,0,1,0,Email,0
280,39,14,155,65.33486712,0.11721251,0.114219537,2.102990704,0.842218593,0.25,2,1,0,0,0,1,0,Email,0
281,33,8,64,164,45.79097434,1.000144456,59.28836331,29.45200759,0.333333333,4,3,1,0,0,1,0,Email,0
282,57,31,65,0,48.27320268,1.041042096,61.85307099,30.39197916,0.25,4,3,0,1,0,0,0,Email,0
283,34,9,71,0,43.71812049,0.951701494,56.05418047,27.71115009,0.25,4,3,0,0,0,1,0,Ph,0
284,61,36,40,0,1.425970647,0.033351806,2.21485304,0.925232103,0.5,3,2,0,0,0,1,1,Email,0
285,44,19,69,0,13.06020643,71.04256439,26.22519384,49.08453851,0.25,3,3,0,0,0,1,0,Email,0
286,40,13,69,0,13.52053769,74.27462642,26.93190488,50.99509473,0,1,2,0,0,0,0,0,Email,0
287,51,25,45,131,12.44910201,68.38004416,24.75753455,46.73709318,0,3,2,1,0,0,1,0,Ph,0
288,37,12,62,0,0.348805168,2.010339064,0.675939483,1.700650281,0.25,3,2,0,1,0,0,0,Email,0
289,44,19,97.00389319,391,66.07130132,20.84812032,19.02582654,106.4715447,0.666666667,2,2,1,0,1,1,1,Ph,1
290,42,15,24,0,69.20448508,21.4977254,19.94508398,110.948025,0.5,3,2,0,1,0,1,0,Ph,0
291,51,25,80,0,63.24903421,19.95258524,18.23172471,100.8717818,0,1,1,0,0,0,0,0,Ph,0
292,43,16,8,88,2.037440074,0.549938387,0.485505189,3.336303826,0.25,3,2,1,0,0,1,0,Email,0
293,30,5,38,129,51.84703587,6.973840696,19.93135843,12.11798032,0.5,4,1,1,1,0,1,0,Ph,0
294,45,19,93,0,54.14876996,7.327276387,20.87616787,12.57658718,0,4,3,0,0,0,0,0,Email,0
295,35,9,55,0,49.50421545,6.68815075,19.07426175,11.51580516,0.25,1,1,0,0,0,1,0,Email,0
296,60,34,64,0,1.344190231,0.19931252,0.664840191,0.377056439,0.25,2,3,0,1,0,0,0,Email,0
297,34,9,122,0,42.84965774,3.006322121,8.029882395,12.96727788,0.25,1,1,0,0,0,1,0,Email,0
298,55,25,70,0,45.01417577,3.098160675,8.373193945,13.62637473,0.25,3,3,0,0,0,1,0,Email,0
299,43,19,81,0,41.08591383,2.894176854,7.730862428,12.36000666,0,2,1,0,0,0,0,0,Email,0
300,41,15,159,0,1.490486424,0.071350473,0.216141853,0.429104649,0.5,1,3,0,0,1,1,0,Email,1
301,34,9,70,0,50.12115903,4.065079632,5.973865418,45.24099095,0.25,2,1,0,0,0,0,1,Email,0
302,65,26.10303327,150,196,52.33184799,4.190406206,6.239753862,46.97904885,0,2,1,1,0,0,0,0,Email,0
303,45,21,152,0,47.61598351,3.80511282,5.739319364,42.77891659,0.25,2,1,0,0,0,1,0,Email,0
304,49,25,195,617,1.602374444,0.136847271,0.203082093,1.285120182,0,4,1,1,0,0,0,0,Ph,1
305,48,23,22,0,4.027507335,25.83720677,15.92503854,64.72233591,0,1,1,0,0,0,0,0,Ph,0
306,60,35,22,123,4.176726234,27.24555716,16.75053931,66.83820763,0.25,1,1,1,0,0,1,0,Ph,0
307,55,29,79,0,3.877570206,24.73307949,15.50744213,62.91924629,0.5,1,1,0,1,0,1,0,Email,0
308,42,18,33,0,0.098371686,0.909847721,0.42497073,1.237894588,0.333333333,1,3,0,0,0,1,0,Email,0
309,40.4990155,8,128,0,6.045397388,2.996752162,10.99990931,51.21613093,0.75,2,1,0,1,1,1,0,Email,0
310,51.29978375,38,91,60.05555807,6.230231172,3.111796379,11.4224063,53.31534373,0.5,1,1,0,0,0,1,1,Email,0
311,57,32,39,0,5.794189038,2.855366153,10.52092799,49.07910223,0.5,4,1,0,1,0,1,0,Email,0
312,52,26,121,167,0.130288174,0.087700706,0.309864044,1.378515593,0.25,1,1,1,0,0,1,0,Email,0
313,36,6,21,0,32.70240027,87.89326232,66.90403977,11.00159188,0.5,1,3,0,0,0,1,1,Email,0
314,34,9,41,0,34.33191278,93.08461698,69.23521753,11.5159242,0.25,3,1,0,1,0,0,0,Ph,0
315,63,37,45,0,31.47676957,84.66711478,63.39071998,10.462545,0.25,2,1,0,0,0,1,0,Email,0
316,24,-2,51,0,0.979419359,3.176425214,1.811539625,0.418917888,0.25,3,3,0,0,0,1,0,Ph,0
317,57,31,165,0,5.05348949,12.95571676,5.041809084,5.935478342,0.25,1,2,0,0,0,1,0,Ph,1
318,40,16,119,0,5.203051927,13.60645573,5.2130572,6.286255047,0.25,2,2,0,0,0,1,0,Ph,1
319,27,2,110,190,4.834563908,12.40610991,4.838753131,5.733836079,0.25,4,3,1,0,0,1,0,Email,0
320,65,39,20,0,0.113088884,0.400809458,0.143444508,0.191109245,0.25,3,2,0,1,0,0,0,Email,0
321,60,34,64,248,16.10179227,2.043806652,77.17863463,25.77374017,0,1,2,1,0,0,0,0,Email,0
322,44,20,101,82,16.72990241,2.099575791,81.26301935,26.36893029,0,3,2,1,0,0,0,0,Ph,1
323,63,39,101,0,15.36728244,1.978581856,74.13120954,24.71831066,0.75,2,1,0,0,1,1,1,Ph,1
324,59,34,99,0,0.383850844,0.043781936,2.702968366,0.493732426,0,1,1,0,0,0,0,0,Ph,1
325,56,30,158,0,34.94186361,2.037518813,8.970396281,51.26847564,0,4,1,0,0,0,0,0,Ph,1
326,54,28,89,0,36.73177742,2.08424928,9.214101402,53.4628234,0.333333333,1,2,0,0,0,1,0,Ph,0
327,52,27,80,0,33.27679927,1.946481843,8.614261127,48.68054219,0.75,1,3,0,1,1,1,0,Email,0
328,58,32,114,66.04114553,1.320688419,0.048962919,0.198630618,1.233035343,0.333333333,2,1,1,0,0,1,0,Email,0
329,60,35,49,0,53.22787316,4.927722362,27.13331267,26.95933529,0.5,3,2,0,1,0,1,0,Email,0
330,28,4,191,0,54.30634429,5.24158531,28.3256877,28.34566226,0.25,1,1,0,0,0,1,0,Email,0
331,54,30,78,0,50.53246612,4.765892209,26.18645792,25.69081441,0.25,4,2,0,0,0,1,0,Email,0
332,32,6,73.4823493,0,1.050510604,0.180303925,0.811221282,0.813699677,0,3,1,0,0,0,0,0,Email,0
333,59,33,42,0,31.42166336,22.10042483,32.01518085,1.990984453,0.25,1,2,0,0,0,1,0,Ph,0
334,63,38,140,0,32.42488064,23.08993841,33.59652957,2.097454091,0,1,1,0,0,0,0,0,Email,0
335,48,23,45,0,29.9245192,20.98356833,30.5251995,1.908202775,0.25,1,2,0,0,0,1,0,Email,0
336,56,32,122,360,0.718160974,0.745320391,1.176323603,0.062330895,0.666666667,2,1,1,1,1,1,0,Email,0
337,36,12,65,0,12.02238902,15.97282352,54.56071275,17.93659965,0.333333333,3,2,0,0,0,1,0,Ph,0
338,57,27,68,0,12.54895699,16.53233947,56.33135579,18.82464479,0.25,1,3,0,0,0,1,0,Email,0
339,29,14.62091441,153,392,11.60739833,15.42154571,51.67119915,17.1960722,0,2,1,1,0,0,0,0,Ph,0
340,39,13,89,0,0.33001073,0.364798994,1.671837042,0.570430489,0,4,2,0,0,0,0,0,Email,0
341,59,34,91,0,23.83905675,22.17342438,37.19663601,28.08395021,0.5,1,1,0,1,0,1,0,Email,0
342,31,6,55,185,25.18763453,23.05739893,38.62096907,29.21400655,0.25,4,2,1,0,0,1,0,Ph,0
343,43,19,118,0,22.98991533,21.0644921,35.65009828,26.73116966,0.25,2,1,0,1,0,0,0,Email,0
344,35,5,22,103,0.636562913,0.661471091,0.867738799,0.953118174,0,1,3,1,0,0,0,0,Email,0
345,54,24,63,138,28.2178392,17.19974759,79.93874693,6.000739533,0.5,3,3,1,1,0,1,0,Email,0
346,51,27,12,78,29.1150685,17.83828209,82.27017054,6.287432592,0.5,4,2,1,0,0,1,1,Email,0
347,44,19,50,0,27.14116447,16.2150732,75.75701681,5.719058624,0.333333333,3,2,0,0,0,1,0,Email,0
348,25,0,43,0,0.613775965,0.565911563,2.317865142,0.226868056,1,1,3,0,1,1,1,1,Email,0
349,40,15,173,0,13.82245532,27.11574703,31.482233,1.00056065,0.75,4,1,0,1,1,1,0,Email,1
350,26,2,60,132,14.44514847,28.31358451,32.92832445,1.046981741,0,2,1,1,0,0,0,0,Ph,1
351,39,14,113,0,13.47167144,25.93553385,30.48260574,0.950027606,0.5,1,3,0,0,0,1,1,Ph,0
352,28,4,155,0,0.337806381,0.846177478,0.862903437,0.032705275,0.25,4,2,0,0,0,1,0,Email,1
353,52,28,91,0,13.90034344,1.981830972,15.88181281,24.10018615,0.25,4,2,0,1,0,0,0,Email,0
354,53,29,55,0,14.55891394,2.097178886,16.68601004,24.62085769,0.25,4,2,0,0,0,1,0,Email,0
355,44,20,173,419,13.31808276,1.913824496,15.32502067,23.14932325,0.25,2,1,1,0,0,1,0,Email,0
356,43,19,71,0,0.488610857,0.055864227,0.404700934,0.413664052,0.25,3,3,0,1,0,0,0,Email,0
357,56,30,75.86082946,55.22147974,29.05453169,106.4104427,49.75637141,25.93855112,0,2,3,0,0,0,0,0,Email,0
358,38,14,42,81,30.36802746,111.2098901,51.44993885,27.2456527,0.25,1,2,1,0,0,1,0,Ph,0
359,30,6,141,0,27.80470813,101.1245827,47.97711581,24.70738559,0.25,2,1,0,0,0,1,0,Ph,0
360,32,6,32,0,0.878695575,3.912672497,1.223767083,0.9420578,0.25,1,3,0,0,0,1,0,Ph,0
361,35,10,55,0,72.34623432,45.54324726,93.02012616,2.022604721,0,4,1,0,0,0,0,0,Ph,0
362,43,18.49063156,153,0,75.85270082,47.2198432,96.75725103,2.091813798,0.25,2,1,0,0,0,1,0,Email,0
363,58,32,113,270,69.8204027,43.82741115,88.66590081,1.953825828,0.25,2,1,1,1,0,0,0,Email,0
364,25,0,30,0,2.085957766,1.075081216,2.159879561,0.050321187,0,2,2,0,0,0,0,0,Email,0
365,54,24,29,148,13.97434633,9.103963327,9.095426136,2.981813673,0.25,3,3,1,1,0,0,0,Email,0
366,57,32,174,466,14.50845301,9.396581367,9.315046109,3.140784286,0.25,1,1,1,0,0,1,0,Email,1
367,50,24,35,0,13.30681709,8.678065582,8.687976258,2.871041668,0.25,1,3,0,0,0,1,0,Ph,0
368,32,8,98,175,0.383371931,0.248005996,0.199373363,0.093007637,0.25,2,2,1,0,0,1,0,Ph,0
369,63,37,30,159,6.932559866,28.32717249,8.849787695,25.79097728,0.25,2,3,1,0,0,1,0,Email,0
370,31,14.62091441,58,0,7.218883862,29.3155491,9.352045776,26.84080783,0,2,1,0,0,0,0,0,Email,0
371,42.03462788,12,25,147,6.650054383,27.68445179,8.579345054,24.80632881,0,4,1,1,0,0,1,0,Ph,0
372,58,34,19,0,0.172950742,0.570669585,0.288397223,0.57546939,0,4,1,0,0,0,0,0,Email,0
373,56,30,44,174,22.57527041,6.842755756,96.72853932,68.52846633,0.25,4,2,1,0,0,1,0,Ph,0
374,49,25,20,111,23.07359011,7.246466328,99.9041277,70.69717788,0.333333333,1,1,1,1,0,1,0,Email,0
375,30,5,98,220,21.25487551,6.659902746,92.63281715,65.70630061,0.25,2,1,1,0,0,1,0,Email,0
376,33,7,90,0,0.564185509,0.179531847,2.581387847,1.672995872,0.25,3,3,0,0,0,1,0,Email,0
377,45.85437189,21,61,0,26.48342222,35.2775405,3.018900246,34.9306794,0,3,1,0,0,0,0,0,Email,0
378,30,5,40,0,27.04904928,36.54384538,3.149761713,36.51919462,0.25,4,2,0,0,0,1,0,Email,0
379,47,23,38,0,25.76810383,34.08711345,2.887529426,33.48761451,0,2,3,0,0,0,0,0,Email,0
380,25,0,28,0,0.413209464,0.844213044,0.083052304,1.010966009,0,2,2,0,0,0,0,0,Ph,0
381,63,33,34,0,3.025301971,3.009559225,60.33527493,6.941386318,0.5,1,3,0,1,0,1,0,Email,0
382,55,29,73,0,3.135950302,3.137976965,62.71612947,7.255172056,0.5,2,3,0,1,0,1,0,Email,0
383,65,41,133,0,2.91462544,2.88273598,57.61814125,6.652227191,0.25,4,1,0,1,0,0,0,Ph,1
384,44,18,53,0,0.082718785,0.083559124,1.958143744,0.235701918,0.25,1,1,0,0,0,1,0,Email,0
385,51,22.59525838,21,0,68.01145611,29.35509624,29.12556148,19.05242591,0.5,4,3,0,1,0,1,0,Ph,0
386,35,9,40,0,71.18802571,31.41240395,30.22000584,19.72407727,0.25,3,1,0,0,0,1,0,Ph,0
387,30,5,41,0,64.68690602,28.58314415,27.88698014,18.3390167,0.25,4,3,0,0,0,1,0,Ph,0
388,31,5,82,0,1.892508586,0.874750366,0.726490272,0.424110985,0.25,4,2,0,0,0,1,0,Email,0
389,54,30,73.0945247,0,37.7296497,26.13771133,65.48231512,14.1126043,0,4,3,0,0,0,0,0,Ph,1
390,45,20,155,0,39.06397142,27.1994317,68.16561184,14.67565111,0.5,1,1,0,1,0,1,0,Email,0
391,45,19.96655983,45,0,36.15919503,25.09618783,63.39346014,13.47957556,0.25,1,1,0,0,0,1,0,Email,0
392,58,32,9,0,0.961668957,0.563459798,1.586364014,0.378083439,0.25,1,3,0,1,0,0,0,Email,0
393,54,29,48,0,3.96955168,18.67718747,3.008118009,15.55541811,0.25,4,3,0,0,0,1,0,Email,0
394,53,28,18,53.10194669,4.163894506,19.40912317,3.10952826,15.88925035,1,4,3,1,1,1,1,1,Ph,0
395,33,9,80,55.22147974,3.816607857,18.24999943,2.91935512,15.27277528,0.5,4,1,0,1,0,1,0,Ph,0
396,60,35,64,0,0.126266882,0.425552461,0.070529021,0.206643166,0,2,1,0,0,0,0,0,Ph,0
397,50,24,29,0,2.00207827,77.00621826,26.0940983,25.86204267,0,4,1,0,0,0,0,0,Email,0
398,26,2,48,0,2.091597634,81.02272276,27.27748421,27.23118857,0.25,3,2,0,0,0,1,0,Ph,0
399,54,30,23,0,1.917959275,74.58726986,25.24829643,24.70495008,0,2,1,0,0,0,0,0,Email,0
400,28,14.62091441,84,0,0.059477767,1.933246618,0.697620947,1.059482163,0.5,4,1,0,1,0,1,0,Email,0
401,36,10,179,0,14.93221728,19.08715151,27.03032883,11.01784513,0.333333333,3,1,0,0,0,1,0,Email,1
402,29,2,30,112,15.38973417,19.9019517,28.04496428,11.53532068,0.25,4,2,1,1,0,0,0,Email,0
403,54,28,93,133,14.27020127,18.26456365,25.73947268,10.54629433,1,1,1,1,1,1,1,0,Email,0
404,55,30,39,0,0.396680786,0.587457384,0.77793405,0.342561781,0,2,2,0,0,0,0,0,Ph,0
405,61,36,60,182,15.96736308,23.86506742,17.71801426,49.85431186,0,3,2,1,0,0,0,0,Ph,0
406,36,11,133,290,16.64317422,25.11891173,18.29203132,51.90008262,1,1,1,1,1,1,1,1,Ph,0
407,45,19,125,0,15.47447092,22.8605646,17.13378603,48.40786093,0,1,1,0,0,0,0,0,Email,0
408,64,40,58,0,0.464629552,0.741255308,0.447134514,1.275257523,0.25,1,3,0,0,0,1,0,Email,0
409,60,36,89,0,13.0936245,6.033833168,56.11570143,5.059915635,0.25,2,1,0,0,0,1,0,Email,0
410,49,22,82,125,13.53196436,6.289434036,58.41379478,5.232470248,0.25,1,2,1,0,0,1,0,Email,0
411,47,23,73.24118664,0,12.39857948,5.789474111,53.28536583,4.795560507,0.5,2,1,0,1,0,1,0,Ph,0
412,60,36,54,0,0.406579598,0.173240583,1.895847572,0.131654789,0.25,4,3,0,0,0,0,1,Email,0
413,45,20,89,0,3.953015125,4.996113721,2.965569281,26.27419526,0.25,4,3,0,0,0,1,0,Email,0
414,32,7,76.19949214,55.30702658,4.125051067,5.214502618,3.096623851,26.93457565,0.25,3,1,0,0,0,1,0,Email,0
415,52,28,41,0,3.824792512,4.756134594,2.861865257,24.77853757,0.25,3,2,0,1,0,0,0,Email,0
416,35,8,38,124,0.127269466,0.146024081,0.090663655,0.623068194,0.25,4,2,1,0,0,1,0,Email,0
417,40,15,85,0,16.15917796,103.8936329,12.88219656,23.93233586,0.25,2,1,0,0,0,1,0,Email,0
418,53,29,83,0,16.74676729,107.6534657,13.57048473,25.1977304,0.25,4,2,0,0,0,1,0,Email,0
419,27,0,33,0,15.3451009,98.4820687,12.36022661,22.92848135,0,4,3,0,0,0,0,0,Ph,0
420,58,33,73.04536278,0,0.445336015,3.156623339,0.483213958,0.914666715,0.25,4,1,0,1,0,0,0,Email,0
421,47,22,58,0,2.030520938,11.01508389,15.08430316,21.81506339,0.5,4,3,0,1,0,1,0,Email,0
422,28,3,115,0,2.099369271,11.5436822,15.7365831,22.64309274,0,4,2,0,0,0,0,0,Email,1
423,46,20,145,0,1.953279707,10.57006283,14.36679121,20.9809383,0.666666667,2,1,0,0,0,1,1,Ph,0
424,44.56186026,19,161,0,0.059392452,0.341315807,0.554815754,0.55565496,0,2,1,0,0,0,0,0,Email,0
425,56,30,38,0,38.11089967,36.87333923,22.46736701,32.83407219,0,1,1,0,0,0,0,0,Email,0
426,28,14.62091441,28,0,39.65246802,38.53686707,23.09992209,34.41285557,0.25,4,1,0,0,0,1,0,Email,0
427,42,18,75,0,36.78259571,35.22929859,21.23173619,31.83793409,0.25,3,1,0,1,0,0,0,Email,0
428,32,7,35,116,0.977085525,1.170679139,0.58321276,0.875119696,0.25,3,1,1,1,0,0,0,Ph,0
429,62,38,24,116,8.934182512,18.11125483,19.16980988,24.9112151,0.25,2,1,1,1,0,0,0,Email,0
431,51,26,113,161,8.668757256,17.21658002,18.73290223,23.86949675,0.25,1,3,1,0,0,1,0,Email,0
432,42.03462788,13,75,224,0.202015115,0.491086847,0.418927197,0.852661961,0.333333333,3,1,1,0,0,1,0,Email,0
433,43,17,91,0,6.963407511,37.06891014,25.9315785,5.009732883,0.25,1,1,0,0,0,1,0,Email,0
434,52,28,31,141,7.139361917,38.70451818,27.06443447,5.194490999,0.5,4,1,1,1,0,1,0,Email,0
435,30,6,45,0,6.761639021,35.23997869,24.92376343,4.767010332,0.25,1,2,0,0,0,1,0,Ph,0
436,52,26,80,0,0.145930533,1.321183801,0.658442227,0.149153215,0,3,1,0,0,0,0,0,Email,0
437,61,35,50,112,36.24172368,27.27354418,94.34349997,17.92461038,0.25,3,3,1,0,0,1,0,Email,0
438,36,9,31,0,38.30236729,28.28767424,97.81586667,18.75845675,0.5,4,2,0,0,0,1,1,Email,0
439,58,32,113,119,35.19530135,26.2220022,90.32648486,17.2432509,0.75,2,2,1,1,1,1,0,Ph,1
440,47,23,29,0,1.090216528,0.730263418,2.968146553,0.639929095,0.333333333,4,1,0,0,0,1,0,Email,0
441,64,26.10303327,59,139,12.91592029,65.09472635,40.77064244,2.013385333,0.25,2,1,1,0,0,1,0,Ph,0
442,52,27,43,0,13.44375643,68.06669877,42.87413207,2.065559376,0.5,1,2,0,0,0,1,1,Ph,0
443,45.33803457,19.96655983,122,115,12.41404996,62.30565918,39.03716737,1.93074956,0.25,1,2,1,0,0,1,0,Ph,1
444,48,24,29,0,0.328425093,1.815228386,1.25886587,0.038859042,0,1,1,0,0,0,0,0,Email,0
445,64,40,91,0,16.04324873,12.10068305,7.03552139,19.2437223,0.5,2,3,0,1,0,1,0,Email,0
446,58,32,65,0,16.76646627,12.45749058,7.281913264,19.9366911,0.25,3,3,0,0,0,1,0,Ph,0
447,47,23,22,0,15.43819044,11.57530536,6.697762247,18.53928025,0.25,1,1,0,1,0,0,0,Email,0
448,49,23,71,0,0.443908855,0.295009564,0.191885428,0.530360913,0,1,3,0,0,0,0,0,Email,0
449,31,4,60,0,12.91492016,20.09430695,14.202961,31.95420199,0.5,4,2,0,1,0,1,0,Ph,0
450,61,37,60,0,13.61293948,20.95314066,14.60805134,33.44781597,0.333333333,3,3,0,0,0,1,0,Email,0
451,51,25,69,0,12.36141595,19.32451391,13.49509348,30.45020967,0.5,1,1,0,1,0,1,0,Email,0
452,28,-2,48,89,0.397572637,0.550088461,0.337657618,1.18468326,0.333333333,2,3,1,0,0,1,0,Email,0
453,39,13,21,0,37.14424317,1.99833736,70.49710331,8.996869091,0,3,2,0,0,0,0,0,Ph,0
454,54,28,53,0,38.43362202,2.085145672,74.16842153,9.426858577,0.25,4,2,0,0,0,0,1,Email,0
455,50,24,29,0,35.7452284,1.927549564,67.92420381,8.55231137,0,3,3,0,0,0,0,0,Email,0
456,30,4,60,0,0.928495374,0.058216513,2.081959412,0.325025299,0.25,4,2,0,0,0,1,0,Email,0
457,64,39,42,116,5.987055189,4.975818411,74.97125807,37.40629703,0.25,3,2,1,0,0,1,0,Ph,0
458,29,3,69,0,6.243529328,5.234271262,77.72216494,38.54496772,0,3,3,0,0,0,0,0,Email,0
459,48,24,20,0,5.748179208,4.764226988,71.5968043,36.27839294,0.5,1,1,0,1,0,1,0,Ph,0
460,35,10,200,458,0.183021806,0.135186149,2.164315515,0.784224917,0,2,1,1,0,0,0,0,Ph,0
461,60,36,141,0,24.06123418,12.12125109,9.029221843,32.23010897,0.5,2,1,0,1,0,1,0,Email,0
462,55,30,81,0,25.06713458,12.56645741,9.400647372,33.21358645,0.25,2,1,0,0,0,0,1,Email,0
463,29,4,183,0,23.02527403,11.58637125,8.744480588,30.89440838,0.25,3,3,0,0,0,1,0,Ph,1
464,46.81924142,22,149,0,0.60537935,0.289113237,0.207136556,0.760919458,0.666666667,3,2,0,0,1,1,1,Ph,1
465,43,19,83,0,19.20924295,3.96137902,20.31061231,24.26760407,0.25,4,3,0,1,0,0,0,Ph,1
466,66,42,35,172,19.86978252,4.134511327,20.87518508,24.91186725,0.25,1,2,1,0,0,1,0,Email,0
467,25,14.62091441,13,0,18.2695942,3.80520282,19.40429912,23.07308567,0.25,2,3,0,0,0,1,0,Ph,0
468,45,20,39,0,0.493582422,0.112739488,0.428294572,0.525514505,0.25,1,1,0,1,0,0,0,Ph,0
469,34,10,21,0,29.12558224,1.986804319,31.82055733,34.91016252,0.25,1,3,0,0,0,1,0,Email,0
470,48,23,10,0,30.33972613,2.067028884,33.53010509,35.94064846,0.5,2,3,0,1,0,1,0,Email,0
471,32,6,84,0,27.67608542,1.908820358,30.96323636,33.64066665,0,3,2,0,0,0,0,0,Ph,0
472,50,24,30,161,0.84821011,0.056836734,0.839040868,0.802784389,0.5,4,1,1,1,0,1,0,Email,0
473,43,18.49063156,31,156,39.25597917,24.97329735,31.02423718,3.961905758,0.25,4,1,1,0,0,1,0,Ph,0
474,64,39,102.5698138,547,40.91640923,26.24935614,32.38663394,4.162467688,0.25,1,2,1,0,0,1,0,Ph,1
475,60,34,114,0,37.24115872,23.81872097,29.54209899,3.800113865,0.25,2,1,0,0,0,1,0,Email,0
476,43,19,73.4823493,0,1.320593313,0.784607144,0.960642356,0.148900627,0,3,2,0,0,0,0,0,Ph,1
477,60,34,53,0,60.33301611,24.05664481,28.56551501,33.73667964,0.5,1,3,0,1,0,0,1,Email,0
478,64,39,24,78,62.49859586,24.98420278,30.01983805,35.68589436,0.25,4,2,1,0,0,1,0,Email,0
479,44,19.3431798,150,0,57.69941197,22.82675486,27.55310559,32.40277944,0,2,1,0,1,0,0,0,Ph,0
480,60,36,132,470,1.786554008,0.673887024,0.919627593,1.20142929,0.5,2,1,1,1,0,1,0,Email,0
481,54,22.84733126,68,0,3.003313758,5.953867482,1.005207631,11.97800799,0.5,3,3,0,1,0,1,0,Email,0
482,33,9,53,0,3.149335232,6.259544376,1.04455649,12.55203198,0.25,1,1,0,1,0,0,0,Email,0
